"","(Intercept)","yyyy","Zonenearshore_north","Zonenearshore_south","Zoneoffshore_north","Zoneoffshore_south","yyyy:Zonenearshore_north","yyyy:Zonenearshore_south","yyyy:Zoneoffshore_north","yyyy:Zoneoffshore_south"
"12",9.22458338752136,0.0585700452695712,-2.2416688295831,0.125091919548781,-2.47544021726052,-6.47997154279914,0.0173912223760089,0.010515574296517,0.0381625158632209,0.0983354522301655
"13",9.36369852039008,0.0554114838469135,-3.36055489942485,0.241647634354837,-2.13194711988474,-1.71196244368033,0.0305953176838301,0.0092713583317273,0.0356325505754119,0.0474541546366038
"14",9.10868210240339,0.0655755191357084,-2.27604707410379,0.440556561741812,-2.13120821894783,-10.0034627425081,0.00927876266329545,-0.00311139686984806,0.028164992688751,0.130259205822529
"15",9.45921360436996,0.0536490795886917,-2.23674778475844,0.194438617589535,-3.40666543450716,-5.55628750807508,0.0181341565764557,0.0103288147452908,0.0518139975764355,0.0872165599531583
"16",9.16900244105561,0.0603336808737743,-2.90548026742422,0.469634406941057,-1.70463875952547,-6.49989499592162,0.0225018055194219,0.00683737947034694,0.0295745740323447,0.0893433243605736
"17",8.59410640460362,0.0678385021360704,-2.00577228496179,1.33578363353266,-1.29587643753724,-2.96462208200065,0.00919298846782452,-0.00822146397299712,0.0230003689816746,0.0601070232310123
"18",9.62742011462226,0.0528791423468433,-1.77030791891083,-0.0692661255224913,-2.9509497865496,-10.9832405400141,0.00598305529692264,0.0115215279568891,0.0459877681525648,0.14981697260212
"19",8.6686867901632,0.0663292369271047,-1.91663428022979,0.993705655627565,-1.57433360418806,-0.312030301942291,0.00904892523011849,-0.00519827612678087,0.0276751060224185,0.0272799319434444
"20",9.20132475013771,0.0614568896629078,-3.47971138374156,0.499651870089484,-1.69094495373092,-8.47367129480035,0.0291421543048206,0.00218858722657721,0.0259604058048459,0.114010674082158
"21",9.5514836937217,0.0569300065380891,-1.97719686518165,-0.0833439985473058,-3.57967141862077,-5.83757659745126,0.00856989967685632,0.0128104332553434,0.0471485584113706,0.091576557754057
"22",8.9101619503629,0.0652219150779137,-1.13813311609346,0.661679977863284,-2.46123325257128,-3.54666512997236,-0.00429398224023787,-0.00260520223033811,0.0344473952311874,0.0648213094916322
"23",8.84476091552724,0.0682593315314646,-2.84054831411624,0.687602307444558,-2.27670058968457,-2.59172115630115,0.0223127636474737,-0.00222955260010157,0.027256590504535,0.0463082887022677
"24",9.31870386273627,0.0618678259744355,-1.8653518737281,0.19819883020431,-2.66384054512419,-6.42182145421967,0.00415072589219973,0.000851890865655573,0.0357841896375167,0.094568839589885
"25",8.88006488144785,0.0663102349091996,-1.36574238787928,0.690184587884503,-1.68365797524194,-6.66511443794363,-0.0013704514604766,-0.000295038261141476,0.024415206665415,0.0985539267595338
"26",9.52497488296008,0.0556515271744034,-2.45487650970071,0.347337546433092,-3.0414200769927,-6.105342181194,0.0133762062054256,0.0080387428534873,0.0439552538553401,0.0975755174389748
"27",9.31180643049093,0.0588126287653515,-2.2197838139386,0.501216075324815,-2.74513317122858,-6.29914592998976,0.0138537904921757,-0.00148456154650004,0.0390512215308874,0.0974030739845216
"28",9.74741990800416,0.0510447421826666,-2.34931000352857,-0.113753020136751,-3.82878220492348,-5.93333508087425,0.0150417951375419,0.0169573780301605,0.0557965168325533,0.0941928031039497
"29",9.75891843157018,0.0522734628823628,-2.76366420782167,-0.19060409690679,-3.59706136226027,-4.80496562206414,0.0226567752325324,0.0113562175724299,0.048840980266416,0.085670187733391
"30",9.09519659335153,0.0571920458002784,-2.05865595585295,0.444462097182891,-1.65300839269317,-3.21561772817968,0.0154215197952385,0.0138225117534168,0.0331181944055376,0.0611659124202235
"31",9.05826037975696,0.061804739403361,-2.7953950619251,0.499980536375643,-1.98897586071025,-2.83813447166047,0.0232090633352466,0.00750405231095167,0.0296292148320511,0.0563202340557331
"32",9.12552469529455,0.0635837816393281,-2.62667274706287,0.232651331327929,-2.76489424402043,-1.85990410175349,0.0161567330373652,0.00732051263328495,0.0368994433839057,0.038267785675687
"33",9.02068004964691,0.0634661155471824,-2.63154198334912,0.826263468316835,-2.34825888265442,-4.16941666190606,0.0191999242871859,-0.00319536277572338,0.0317400404429252,0.0716383793863517
"34",9.141504172772,0.0596995350772844,-1.91363069819965,0.489071010141827,-1.96302660495555,-7.81331272027125,0.00946424514058562,0.00324144679868807,0.0332094893729257,0.113200268335005
"35",9.07742567011253,0.0615192812709566,-2.71394955010378,0.630308269584695,-1.64363228342018,-3.29383193974006,0.0218098634281978,0.000513003170313249,0.0271212578983111,0.0585757195145681
"36",9.91905121120005,0.045406726686691,-2.99778082415792,-0.24685434266151,-3.65066781547298,-4.65925796861972,0.029051390122833,0.0164236972410993,0.0569998173564854,0.0891486953077097
"37",9.17347591129642,0.0618205577770655,-1.88303897395164,0.472146093186849,-1.82939293401384,-6.27235466027436,0.00750121055903954,-0.00216604731682182,0.0266769256622818,0.0966337325884575
"38",8.88909603962073,0.0659343494438984,-2.37137829809626,0.715156612185088,-1.87598345221247,-2.78805598686543,0.0123810467368233,-0.00270674082769366,0.0291193288157254,0.0518304646050408
"39",8.43734863938899,0.0735941637220885,-1.84138424767766,1.0209034426673,-1.06753055743573,-3.64590659492552,0.00678765271318754,-0.00895051431496681,0.0131377798389759,0.0633287481950602
"40",9.05900838498627,0.0614763087843449,-2.36794246199073,0.503485465113003,-2.01489842938595,-4.53691411304202,0.0165156108873794,0.00693406206004351,0.0320482545838024,0.0728769726249532
"41",9.61506264913408,0.0549537156356344,-2.58849031441621,0.0336575549981939,-3.44060528801998,-7.4945724541715,0.0162696515749176,0.0110418469269226,0.0487165164285287,0.111384430945891
"42",9.18375332917976,0.0625354696892427,-1.83980656535154,0.305728102532295,-2.32321143787652,-5.58222444148126,0.00352332086113139,0.00171685302527082,0.0317589514054008,0.0895011328604998
"43",9.19027996931949,0.0607291768596672,-2.19767028265767,0.312529868655759,-2.61919307596417,-4.32685442839044,0.0148716816839829,0.00345643563513179,0.0367933473470426,0.0723470560436844
"44",9.11839129790125,0.0622205723312243,-1.7427224518908,0.265210853850181,-2.13600597948187,-5.60310872395742,0.00599772563966584,0.00486380893542663,0.0321689363498121,0.0860603383253366
"45",9.93159958360292,0.0479912629592095,-3.47633248810221,-0.248218175014493,-3.05895538756435,-9.21974422599702,0.0343120665093331,0.0176330189857376,0.0478914948188541,0.128920792126185
"46",8.66086559551295,0.070690007943421,-1.79140669580325,0.946028806253669,-1.89547809956521,-3.24066736539668,0.00358213886316157,-0.00631215311863485,0.026310839047703,0.0524728151310002
"47",9.17203822202537,0.0601997237017454,-1.75597244813847,0.394400814272079,-2.85210345851882,-3.15744127821048,0.0054499339537358,0.00833019600641955,0.0398405185169061,0.0633292529299059
"48",10.113259120191,0.0480013639473942,-3.37638180467524,-0.494290898986383,-3.95735215448109,-7.13304227894986,0.0292240950437796,0.0124349631364231,0.0547005589226739,0.107486743922527
"49",9.27562145108131,0.0601373359803005,-2.08444168454938,0.296585188184575,-3.20446682285456,-5.47882824837644,0.0112618129839655,0.00430222499561976,0.0428533859396719,0.0850491335654171
"50",8.93122914948079,0.0662656777580781,-2.90660802951952,0.772933454822478,-2.09785927763511,-4.71515662887064,0.0238933554573805,-0.00827448419691252,0.0258954612018555,0.0768784586922537
"51",8.86438346005727,0.0694408818451129,-1.67014314221552,0.734303690268062,-2.04802971853238,-5.06449934450199,0.00154627043259845,-0.00305595344599566,0.0249340438571007,0.0749793962188027
"52",9.74966095146017,0.0531244426449522,-3.72208467413507,-0.108412016142303,-2.7635136617756,-6.17218328298519,0.0347833747289467,0.0125492684059049,0.0401485321708013,0.0913633319751884
"53",8.74016288494472,0.0677458277846729,-2.33250935065316,0.869265069517756,-2.10456486149562,-0.316633795226521,0.0142380093240783,-0.00245414679714317,0.0283084079915577,0.025756084832779
"54",8.79544273671233,0.0705579550493147,-1.92705421267551,0.723033903528625,-1.81905593865268,-5.58163484568605,0.00449295090440325,-0.00156878449857081,0.0222032960570789,0.0779149530595708
"55",9.00450531622812,0.0595174262167619,-1.71135023888255,0.629131439117154,-0.816954700353523,-7.10427324247566,0.00684403582111315,0.0032824687649234,0.0219595556885879,0.113257556896508
"56",9.43818201958476,0.0560588965528243,-2.49744590223563,0.305107296006543,-3.52332904657738,-4.30386639509724,0.0174324786586477,0.00798911760530859,0.0501525554514632,0.0748383691846786
"57",8.9837959156568,0.0644474333646677,-2.0446105035629,0.711959633301226,-1.71469402881227,-8.78654849180525,0.00783272150993134,0.00227045914116265,0.0292725934043141,0.115632604423855
"58",8.43585115973256,0.06723602571063,-1.8435543054327,0.936569355233095,-0.983492696537373,2.32320957525381,0.0138764128091435,2.54966415120532e-05,0.020127339412376,0.00473948236668075
"59",9.60195443709213,0.0595601556340688,-3.59923604566639,-0.217153286644208,-3.28826620570612,-5.03322483830132,0.0297388458685461,0.0107746254115329,0.0389022450042754,0.0744007775196021
"60",9.42712418577118,0.0550234724404202,-2.15980258514697,0.195782514628903,-2.61187135757398,-6.8483427116859,0.0133737168886424,0.0107774222448083,0.0423921815619787,0.105182083076861
"61",9.45222805129945,0.0523669164442617,-3.82222078010556,0.113565355304743,-0.533793106359682,-7.74879572726835,0.0405014758045529,0.01755967502219,0.0186229612397454,0.1151991416978
"62",9.30398605759735,0.0584229849683275,-2.31076073235431,0.463940651588424,-2.84092549749945,-5.97689949196299,0.0139848139742709,0.00534995635355973,0.0422665682960347,0.0933207823842408
"63",9.54138175234304,0.0525742091421965,-2.13459483955232,-0.275069328781495,-2.50979379258941,-4.48680798100961,0.0134841324131518,0.0211686649480551,0.0433510319426989,0.0737176559010963
"64",9.0236593403327,0.0620370119883161,-3.13530320980222,0.64658899385821,-1.94778186515214,-1.35211694324981,0.0285067598419044,9.2701386897989e-05,0.028575855500837,0.0411312049345799
"65",8.96409412234283,0.0638495607337987,-2.53773294395111,1.05435365155499,-2.07868206709778,-5.66347609865484,0.0172374444782847,-0.00939113671171015,0.0316634526225512,0.0876889403006793
"66",9.98175776978566,0.0469838782659471,-3.52552996717152,-0.592621813637056,-2.59736214059662,-9.05568044820435,0.0355922306585478,0.0230328598120474,0.0410198516271601,0.132963689800961
"67",8.94524682204958,0.0618317985313891,-2.96845241572405,0.900179306019507,-1.61545114687467,-4.29589177428598,0.0278806719798618,0.00162765297936944,0.0275307142210734,0.0727486375729587
"68",9.47837420760246,0.0566285347778527,-1.90830301991165,-0.1616244344333,-3.14487633925355,-6.6260658909148,0.00687397023874262,0.0180710681411432,0.044162078548442,0.0980791324291638
"69",9.2160651753769,0.0582335769289336,-2.52239556620777,0.358152491416415,-1.19389046295987,-6.29120998243508,0.0196445641820435,0.0081353763171435,0.0238947044746674,0.0956234424821842
"70",9.06779091534815,0.0642918488862064,-2.43833239013886,0.733709562637023,-2.14122599516751,-6.07434342467156,0.0117857015191187,-0.00242704996651615,0.0307031980562895,0.0878419419559507
"71",8.65092005756075,0.0706687299034106,-1.97448478269109,1.06628573435887,-1.27218993766631,-4.29656117568983,0.00775162235059239,-0.00834368689388538,0.0179147040617067,0.0654379311076765
"72",9.00507640571973,0.0659407989510725,-2.15276119309062,0.626398831094992,-2.23349668576543,-5.12690209435564,0.00907116898258915,-0.00342814745008945,0.0293318408720233,0.0760156032142935
"73",8.20670609319051,0.0739504440605718,-1.37316672370291,1.42889372142036,-1.39778715187435,2.05273508655959,0.00208562023308633,-0.0123903795852426,0.0191492032721192,0.00860446087109079
"74",9.95730626330099,0.0457379519795122,-2.86809621497507,-0.533429178546091,-3.52193533131042,-7.00559952853949,0.0265628123425819,0.0180965361827458,0.0560020350142159,0.112257845655184
"75",9.37565982632784,0.055161836045213,-2.26839715230494,0.320579457128163,-2.98969315518374,-4.53475717648128,0.0178080366499152,0.00333431633882041,0.0443013868393422,0.0858224844560908
"76",9.35692199909094,0.0578007689247983,-2.31275078799762,0.249181210450739,-3.11733026404603,-3.77264441230196,0.016265682499775,0.00345630905670925,0.043138523579275,0.073447232327363
"77",8.98476343722307,0.0633393914899937,-1.70582125944332,0.605263156651523,-2.43638507963354,-4.34782042012219,0.00827973511245968,0.000130797021733615,0.0339938350063654,0.0753838392957888
"78",8.51640971079591,0.0665126276803077,-1.24882430893462,1.01304355358368,-0.730648363178949,-2.55346376415905,0.00243284449369954,-0.000992149521239393,0.019829375244311,0.0541055173005656
"79",9.71995648612864,0.0556978703288897,-1.97942743708232,-0.151692154955714,-3.51405535693285,-7.69798742647756,0.00576733319502782,0.0112711495473036,0.0476046527128073,0.105008914847433
"80",9.37588680345084,0.0599513544707527,-2.34097741465437,0.167466783024247,-2.92502390177128,-6.14208165367217,0.0136654917061364,0.00162276683003349,0.0410679675898611,0.090758022075601
"81",9.09122630669687,0.0660808776460316,-2.46605981222029,0.535334116826662,-2.1875113521169,-7.46123986944257,0.0106173554681449,-0.000127805672167758,0.0278604012420495,0.102665301147491
"82",8.75845111148778,0.0657282044776374,-1.31702073462146,0.765728768079108,-0.883000528684915,-3.43211847568473,0.00151250290920381,-0.00177740581526959,0.0177006121115662,0.0634215889780291
"83",9.0648755984717,0.0621436944704732,-2.75061970008046,0.517570518022294,-1.65334200050837,-4.06523666973612,0.0188027788313186,0.00286995144025963,0.0259464524847934,0.0727930990355225
"84",9.08364858880788,0.0594345447824858,-2.80938079142163,0.904578859666352,-2.388402045434,-2.23524582294152,0.0256169256177863,-0.00114263759416377,0.0371290020020802,0.0519766921211636
"85",9.36439963042551,0.0566854652845767,-2.42873564784101,0.337557125892976,-3.03567185214263,-3.20210583227609,0.0178298750652246,0.0105202739491506,0.0427872092634845,0.0665181720761679
"86",8.90095014187285,0.0616356081101848,-2.16562937208935,0.608440867871089,-0.0117742178695077,-7.44210769769336,0.0156873941689665,0.00516662109134306,0.0109320266084459,0.108659778684021
"87",8.59691563502361,0.0684868823443598,-1.37619864427136,0.897973866031683,-0.954721035410831,-3.81386845805402,0.0014407019422019,-0.000353632182873237,0.0153886786668657,0.0716633576972694
"88",9.57285546830384,0.0545175649667874,-2.37387279508204,-0.124499805454323,-3.3090419130471,-9.34232936669705,0.0180153776349415,0.0148268348982706,0.0475345814603881,0.127286010562398
"89",9.26033442156542,0.0602216001004026,-2.13716061734448,0.486095492906752,-3.23108552052734,-5.11081152446967,0.0101083516258833,0.000859783200751314,0.0448842466518566,0.0824708443783249
"90",9.31943807311793,0.0594843933248686,-2.01310677097127,0.357411021637798,-2.79462149526305,-8.0490520700189,0.00812227205866174,0.00390123800973085,0.0416679752791336,0.111575354065454
"91",9.4819630040395,0.0543938312204493,-2.88028759360238,0.086771188903727,-2.42239391039199,-10.468669084438,0.0268903476988937,0.0115945763939278,0.0377419378942678,0.144502623849206
"92",9.43766215603029,0.0541582043299286,-2.39510007751324,0.285569686028425,-2.47886933858704,-7.3431415997273,0.017693048025272,0.00414979746990951,0.0404713437913457,0.114655373016208
"93",8.95844169305819,0.0624459495619463,-1.9979942779698,0.838514894271975,-1.91303235066718,-4.79436270697335,0.00923954739716853,0.00212364407359597,0.0330632587201301,0.0747354986254852
"94",8.73406374988999,0.0675657580670046,-2.17487483309047,-0.0210904221133081,-1.19137139378965,1.20480913060829,0.012745934205952,0.0133440399504916,0.0181764036218848,0.00637459606975617
"95",9.18497052291467,0.0623852923541036,-2.82226519948104,0.470939056517986,-1.81351550419559,-6.37356582429637,0.0193550063468441,0.00275582847290402,0.027568091512313,0.0906143686448352
"96",9.82989785287281,0.0490663997354465,-2.77375551644209,0.0544041943096146,-2.83807661154278,-9.06382898381785,0.0222497131115141,0.0103428805479163,0.0445292076861872,0.134947589687678
"97",8.6172248512566,0.0678420252876201,-1.94099725438013,0.914811885654398,-0.605099059853728,-2.46893325946847,0.00949872882203696,-0.00367219152793859,0.014826947419294,0.0500075268014688
"98",9.22466007841518,0.0620139808034025,-2.6488503044196,0.196879076054904,-2.35573003346549,-6.38028762568223,0.0172967408211848,0.00825353811613421,0.0311286511489227,0.0933361299862391
"99",9.20527902189999,0.0579400519452601,-2.8579526064782,0.0445130115254307,-1.84647361454523,-0.874839424781083,0.0254162311745077,0.0130694427352353,0.0315477487707578,0.0354963790967192
"100",8.88858632201557,0.0678312169405217,-2.94445718951494,0.834906056971252,-2.11517348404855,-4.32216029127399,0.0216405520800234,-0.0032578641221078,0.0265415129834593,0.0658223338565225
"101",8.76886814481454,0.069267738337025,-2.058525699004,0.847593176823765,-1.33190794649039,-7.25978581259145,0.00957087581035459,-0.00608952438485596,0.0172310599259529,0.101273299360048
"102",9.75578819946758,0.0559679155491249,-2.55514612108595,0.0501486574280719,-4.91128148532131,-6.63585820687467,0.0154829114916972,0.00377731116340009,0.0618987812130173,0.0936714311974532
"103",8.44380044100314,0.0691129931131939,-1.57127363392227,1.10099652255171,0.787777805582235,-8.44525196228777,0.0040953596118942,-0.00456923545480187,0.00121370407642419,0.116991188827554
"104",9.59643616782395,0.0555296349501593,-2.77089788218671,-0.0341541054741926,-2.81831377380825,-8.49917943309688,0.0194980090692745,0.010387969721516,0.0399899959709413,0.121993530788029
"105",9.04126421322986,0.0633706806606525,-2.04548502780975,0.544807774711265,-2.39215572270704,-5.08304480599223,0.011457811388966,-0.0015140642747959,0.0327430683450035,0.0809887204436773
"106",8.94347294151861,0.0665528469589639,-2.2998720572934,0.561842708444748,-2.66994887802723,-1.21741796078249,0.0119754221461576,0.000742605498501576,0.0349863887069444,0.0306129787450684
"107",9.33233835726813,0.0578739929138625,-2.65411060933875,0.191791542401789,-2.57327164146339,-3.98901046354788,0.0219304581916731,0.0071824016845657,0.0374327929317756,0.0694632960982025
"108",9.6693940480035,0.0552914029958546,-1.77424450599341,-0.0800096095267096,-4.1052483195995,-8.34386805288153,0.00497474137874421,0.00710998782631849,0.0572973671194031,0.114791060540346
"109",9.13815282662719,0.0659032061514802,-2.31157546032492,0.314452383771595,-3.01120070595663,-3.54539537592404,0.0121930821643864,-0.00178517740273681,0.0348399765715335,0.0588671977285479
"110",9.04648585116391,0.0607247155923294,-2.4117421406987,0.471772036789285,-1.52083694568703,-3.33307366639549,0.0198787494582628,0.00535011133208371,0.0249752576641886,0.0641936887058711
"111",9.2066074929957,0.0600263939035292,-2.54351849497306,0.393061972104386,-1.8313804526192,-7.90954466730279,0.017851886698567,0.00605934129309876,0.0300869131749695,0.109240666674631
"112",9.27165953497035,0.0603903642864639,-2.32257836385535,0.12688503819012,-1.84805804746947,-6.27392324568329,0.0128130026144674,0.00783468855425198,0.0287235667689519,0.0918450235224847
"113",8.68952971459194,0.0692985625570851,-2.30051238381889,0.747915969056893,-0.580468652320386,-9.08675652675351,0.0130264075662434,-0.00119813221099965,0.0111473263585064,0.119840925730351
"114",9.23530308746094,0.0586320260189879,-2.05136939023858,0.379978922801611,-2.57456238196562,-3.56651201123129,0.0105570680710307,0.00784624316825893,0.038808761941473,0.0675795390258396
"115",8.30598635687334,0.07447709424526,-1.6194765720897,1.30713248630862,-0.768520891967575,-1.51449530443039,0.00431617479099633,-0.0134530988407095,0.0120329520348825,0.0364649633048366
"116",9.09134710510472,0.058615830711403,-3.7095420414893,0.631537983715909,-1.5507121891213,-2.04586923396817,0.0403332892873672,0.00211814435667988,0.0266697157643046,0.0521596033872272
"117",9.70622220839558,0.053804453896514,-2.91925965607853,-0.0415806831732903,-3.81331904334497,-5.55505673484796,0.0238471255980325,0.0104157126434431,0.0498037754750706,0.0905287408636807
"118",9.2354743766473,0.0578444234284136,-2.4500026917816,0.357405923328497,-2.55071561273257,-1.96394312502368,0.0175077756938775,0.00391425632624879,0.0393446059311174,0.0532539271977098
"119",8.85648397067031,0.0643440508748394,-2.24465441868787,0.841433815537461,-1.04118560006067,-4.46162990659295,0.0131818515132268,0.000853994571007051,0.0209856448861097,0.0717725402799264
"120",9.41120837065432,0.0590940685831535,-2.78346768667991,0.357837937934496,-3.13208782525928,-7.48506365292226,0.0199196193373164,0.00359615804276313,0.0408092004717487,0.107767497933878
"121",9.72901961538088,0.0522601124763687,-1.99638741812084,-0.109205447558498,-3.70343326329524,-7.43921772357132,0.0107379417800857,0.0120674324095043,0.0546681595594675,0.105839523166286
"122",9.10453849602688,0.0632651622758557,-0.781327774288664,0.450052527965008,-3.28034645533347,-4.38968958013578,-0.012127308858258,0.001835944565048,0.0465364236191379,0.0701212347745011
"123",8.83917501869644,0.0651164778733611,-1.52507419463521,0.795031407629792,-1.61188927952076,-3.64272464367894,0.00224124518844169,-0.00314099796985786,0.0261599651709311,0.0665283966160762
"124",8.99499215930044,0.0675156249116951,-2.52436985144714,0.716595667286078,-2.31596170097235,-7.59864613467746,0.0140636893825922,-0.00307519572606997,0.027495013902655,0.101578388299898
"125",8.85497233692007,0.0667982068480112,-2.39430661631162,0.973505247094735,-2.2047643205243,-5.57622102465874,0.0141048602858249,-0.00560841506850783,0.0291574839785646,0.0869850227603359
"126",9.14452178736351,0.0632540852777986,-2.15032366196491,0.491366353718098,-2.00609092928461,-8.99925316391909,0.0108749942885992,-0.00319487366702652,0.028159359470624,0.125698228112659
"127",8.99383214519107,0.0650180890431753,-1.73898659603657,0.450542992473453,-3.14808309066845,-1.14991672089253,0.00367797935644006,0.00160016064745473,0.0424596121619703,0.0329797674315341
"128",9.44467561207361,0.0547835843669153,-2.77823370119465,0.0123144940451593,-2.2864132515267,-6.70362879818685,0.0249561007187791,0.0107438372551014,0.0348034469276351,0.105298062735683
"129",9.09181553531527,0.0606884843463143,-2.06742678422171,0.511455456851572,-1.99415952635766,-4.21932481619693,0.0107054595930955,0.00365299078069325,0.0316591054989038,0.0736071937518033
"130",9.17185498407145,0.0634508118012171,-2.02983129137804,0.381930104923353,-2.52369271632416,-5.93101012272447,0.00814310842960155,-0.000133982898579008,0.0326125768066127,0.0910533875208241
"131",8.72243524268812,0.0690298998063879,-0.637729246610088,0.708701812808394,-2.55639298902822,-2.00210048047422,-0.0141103631781265,-0.000374553080738238,0.0350316002231887,0.0409206471107359
"132",9.12310977249985,0.0625497670804062,-1.7615614995024,0.427076277078292,-2.82327465193488,-4.0778449656483,0.00364587302797216,0.00286097583122529,0.0406179054053159,0.0643369916276772
"133",8.65985682133078,0.0708967575422012,-1.81961710290885,0.825781418233545,-0.949846348671082,-3.29252471863738,0.00512899777601063,-0.00706202519402913,0.0117666413096934,0.0587299074980459
"134",10.0296311112609,0.0460807216981575,-3.38948886630709,-0.44868348849007,-3.22633625399322,-7.09830900644168,0.0312009358126636,0.01703301447666,0.0514981011024806,0.110804623089438
"135",9.0915394153786,0.0652901400399929,-1.88562572795498,0.51524934270391,-2.77613096728962,-5.60691483652434,0.00215109464081067,0.00186605609791052,0.0374567143698349,0.077742289820506
"136",9.55321742247697,0.05734058291611,-1.97517622324564,0.127661433629723,-3.20684996405787,-9.38426689786971,0.00815544888674074,0.00293984001450398,0.042561256507021,0.130219350173563
"137",9.4036513220087,0.0568544721956037,-2.80784022284137,0.00601282111201101,-2.36173113437206,-4.42290132839148,0.0209926161537947,0.0135797131959888,0.0348923744545451,0.0775476859146081
"138",8.68307475198015,0.0708490517607289,-2.41337180573094,1.05798802437813,-1.1761039262505,-3.50905032421027,0.0126579209735887,-0.010024921901536,0.0174152422313992,0.0539490542059832
"139",9.46935554884522,0.0570683186120253,-3.02554842208537,0.0786516392612744,-3.34639025292602,-4.62178488732234,0.026026856447616,0.00981745125832249,0.043879588538293,0.0781313861287954
"140",8.93412730269715,0.067899585853306,-2.62663449734161,0.696079389188891,-1.93621206273479,-6.90783855640728,0.0152562708636644,-0.00386267120023167,0.0231266775859683,0.0995195312864274
"141",9.09268445634484,0.0611159871868192,-1.87637777414182,0.31668992651771,-2.0177464023504,-7.53795770188016,0.0103690681110244,0.00906448259261681,0.0311234897269621,0.107638898841401
"142",8.28970650897602,0.0754111108718104,-0.965135908847909,1.24490005147226,-0.275163313091674,-3.47322712550284,-0.00806947852303775,-0.00657534205229913,0.00566584844062988,0.0594233999229396
"143",8.44321748443352,0.0701716319235003,-1.94636769519732,1.25296127313803,0.193107759242306,-4.95352368288032,0.0100022630027287,-0.00601107000829121,0.00563054182753919,0.0750978928089897
"144",9.27811889333987,0.0628872879235072,-3.16541568871277,0.485935800233302,-2.68138706181372,-5.87692675164267,0.0236740232234993,-0.0015328271416658,0.0332773385288521,0.0861368304502869
"145",9.49032322770058,0.0591216052343565,-1.35522357194385,0.215295846757446,-3.53694041951509,-9.22282120859728,-0.00474336264658471,0.00375678387281477,0.046653724917966,0.126969429374652
"146",9.17389116439249,0.0610770258401228,-1.85674432633775,0.537874166549059,-2.53334659060273,-6.17557392376378,0.00581156551666427,0.00340727867216724,0.0391347351365593,0.0918104856883388
"147",9.04948527981038,0.0632746310593251,-1.96815216426516,0.494191619434824,-2.6650710835258,-2.60798071697497,0.00722903667506721,0.00545388668442669,0.037418345352889,0.0536254756561728
"148",8.67562569068343,0.067472247323122,-1.5827959412073,0.938627827984432,-0.489925665538535,-7.05221690896924,0.00167529486301812,5.8014731559222e-05,0.0144220862346676,0.099735771573424
"149",9.43498707313543,0.0551038068854726,-3.26961503064614,0.217907030219661,-2.76364052375838,-5.53958243792447,0.031524257677475,0.0126496004603079,0.0412380021644925,0.0886131554890475
"150",8.65327386622619,0.0669959436034572,-1.82233037358599,0.926378817897562,-0.863278290695965,-5.72566209463505,0.00954321081452833,0.000235661437031643,0.0167768677290905,0.0869361473443557
"151",9.65206994729465,0.0513629328059462,-3.05466642078179,-0.0695421352775192,-3.37978436039665,-2.66658144933495,0.0278325605651767,0.014779471965127,0.0503698155740994,0.0587359475894109
